claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-001001,POL-003597,CYC-2024-02,2024-03-16,2024-03-29,Riverine Flood,Closed,187102.84,186966.52,2024-07-06
CLM-001002,POL-004761,CYC-2024-02,2024-03-16,2024-03-19,Storm Surge,Open,58972.18,0.0,2024-03-19
CLM-001003,POL-003256,CYC-2024-02,2024-03-17,2024-03-18,Riverine Flood,Open,64198.52,0.0,2024-03-18
CLM-001003,POL-003256,CYC-2024-02,2024-03-17,2024-03-18,Riverine Flood,Closed,124703.87,120271.13,2024-05-13
CLM-001004,POL-001294,CYC-2023-02,2023-12-03,2023-12-13,Wind,Open,87266.54,0.0,2023-12-13
CLM-001004,POL-001294,CYC-2023-02,2023-12-03,2023-12-13,Wind,Closed,160091.31,152885.75,2024-03-09
CLM-001005,POL-000786,CYC-2024-01,2024-01-23,2024-01-26,Wind,Open,88842.84,0.0,2024-01-26
CLM-001006,POL-004591,CYC-2025-01,2025-02-10,2025-02-20,Wind,Open,140014.62,0.0,2025-02-20
CLM-001007,POL-000546,CYC-2024-02,2024-03-15,2024-03-27,Riverine Flood,Open,1577718.09,0.0,2024-03-27
CLM-001007,POL-000546,CYC-2024-02,2024-03-15,2024-03-27,Riverine Flood,Closed,3569140.11,3103233.22,2024-05-06
CLM-001007,POL-000546,CYC-2024-02,2024-03-15,2024-03-27,Riverine Flood,Reopened,3604336.78,3081853.29,2024-09-29
CLM-001008,POL-000652,CYC-2024-01,2024-01-23,2024-02-04,Storm Surge,Open,84436.77,0.0,2024-02-04
CLM-001009,POL-000024,CYC-2024-01,2024-01-23,2024-01-31,Riverine Flood,Open,231684.53,0.0,2024-01-31
CLM-001010,POL-002145,CYC-2025-02,2025-11-28,2025-12-01,Storm Surge,Open,30628.51,0.0,2025-12-01
CLM-001010,POL-002145,CYC-2025-02,2025-11-28,2025-12-01,Storm Surge,Closed,100418.49,97611.45,2026-03-06
CLM-001011,POL-003335,CYC-2024-01,2024-01-22,2024-02-03,Wind,Open,941378.6,0.0,2024-02-03
CLM-001011,POL-003335,CYC-2024-01,2024-01-22,2024-02-03,Wind,Closed,2285012.95,2150043.04,2024-03-24
CLM-001012,POL-004746,CYC-2024-02,2024-03-15,2024-03-28,Riverine Flood,Open,19698.4,0.0,2024-03-28
CLM-001012,POL-004746,CYC-2024-02,2024-03-15,2024-03-28,Riverine Flood,Closed,48101.77,42780.9,2024-09-02
CLM-001013,POL-004923,CYC-2024-01,2024-01-23,2024-02-02,Storm Surge,Open,76274.11,0.0,2024-02-02
CLM-001013,POL-004923,CYC-2024-01,2024-01-23,2024-02-02,Storm Surge,Closed,157002.53,143245.76,2024-03-27
CLM-001014,POL-000235,CYC-2024-02,2024-03-17,2024-03-19,Storm Surge,Open,69769.32,0.0,2024-03-19
CLM-001014,POL-000235,CYC-2024-02,2024-03-17,2024-03-19,Storm Surge,Closed,140266.2,135275.58,2024-09-14
CLM-001015,POL-004804,CYC-2025-02,2025-11-29,2025-12-09,Riverine Flood,Open,10890.81,0.0,2025-12-09
CLM-001015,POL-004804,CYC-2025-02,2025-11-29,2025-12-09,Riverine Flood,Closed,28780.73,28466.84,2026-03-27
CLM-001016,POL-003905,CYC-2024-01,2024-01-24,2024-02-02,Riverine Flood,Open,97158.98,0.0,2024-02-02
CLM-001017,POL-003877,CYC-2025-01,2025-02-10,2025-02-18,Wind,Open,15175.28,0.0,2025-02-18
CLM-001017,POL-003877,CYC-2025-01,2025-02-10,2025-02-18,Wind,Closed,49962.13,43551.13,2025-04-04
CLM-001018,POL-000336,CYC-2025-01,2025-02-08,2025-02-11,Riverine Flood,Open,29532.27,0.0,2025-02-11
CLM-001018,POL-000336,CYC-2025-01,2025-02-08,2025-02-11,Riverine Flood,Closed,83350.37,77337.38,2025-05-14
CLM-001019,POL-000920,CYC-2025-01,2025-02-10,2025-02-23,Wind,Open,19559.68,0.0,2025-02-23
CLM-001020,POL-002414,CYC-2023-02,2023-12-03,2023-12-17,Wind,Open,59415.34,0.0,2023-12-17
CLM-001020,POL-002414,CYC-2023-02,2023-12-03,2023-12-17,Wind,Closed,101756.61,98478.98,2024-06-14
CLM-001021,POL-002260,CYC-2023-02,2023-12-03,2023-12-15,Wind,Open,187204.14,0.0,2023-12-15
CLM-001021,POL-002260,CYC-2023-02,2023-12-03,2023-12-15,Wind,Closed,345360.69,305107.06,2024-03-01
CLM-001022,POL-003986,CYC-2025-01,2025-02-09,2025-02-16,Wind,Open,127628.8,0.0,2025-02-16
CLM-001022,POL-003986,CYC-2025-01,2025-02-09,2025-02-16,Wind,Closed,365448.73,355770.55,2025-04-04
CLM-001023,POL-001249,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,29271.73,0.0,2025-02-12
CLM-001023,POL-001249,CYC-2025-01,2025-02-10,2025-02-12,Wind,Closed,78698.77,71344.09,2025-08-06
CLM-001024,POL-004752,CYC-2024-01,2024-01-22,2024-02-03,Wind,Open,38610.65,0.0,2024-02-03
CLM-001024,POL-004752,CYC-2024-01,2024-01-22,2024-02-03,Wind,Closed,80751.82,74285.96,2024-05-08
CLM-001025,POL-000452,CYC-2024-01,2024-01-23,2024-01-24,Wind,Open,62583.18,0.0,2024-01-24
