policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-002226,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,281350,,1659.49,2024-03-18,2025-03-18
POL-002227,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,296172,Roof Tie-Down,2466.5,2025-09-09,2026-09-09
POL-002228,Northbeam General,6721,Port Hedland WA,T-W,SME,1521072,Shutters Installed,11114.36,2023-10-06,2024-10-05
POL-002229,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,585065,,1131.79,2025-05-05,2026-05-05
POL-002230,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Strata,5884275,,11048.34,2025-01-30,2026-01-30
POL-002231,Northbeam General,6721,Port Hedland WA,T-W,Home,728420,,7363.86,2024-07-11,2025-07-11
POL-002232,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,2711162,Elevated Slab,9757.76,2023-11-25,2024-11-24
POL-002233,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,740192,Elevated Slab,6555.05,2025-02-24,2026-02-24
POL-002234,Coral Coast Mutual,810,Darwin NT,T-W,SME,2474128,,24330.2,2024-02-22,2025-02-21
POL-002235,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,394327,Shutters Installed,3077.71,2024-01-03,2025-01-02
POL-002236,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,1089024,,7630.42,2023-12-18,2024-12-17
POL-002237,Northbeam General,810,Darwin NT,T-W,Home,417172,,4241.42,2024-08-10,2025-08-10
POL-002238,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,SME,2157312,Elevated Slab,12826.73,2024-05-28,2025-05-28
POL-002239,Northbeam General,4740,Mackay QLD,Q-S,Home,517090,,3653.17,2024-11-11,2025-11-11
POL-002240,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,2451769,,4075.06,2025-01-19,2026-01-19
POL-002241,Outback Assurance Group,4825,Cloncurry QLD,B-F,Strata,8590085,,14593.4,2023-12-26,2024-12-25
POL-002242,Northbeam General,800,Darwin NT,T-W,Home,413264,,4188.54,2025-07-05,2026-07-05
POL-002243,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,852149,,8087.65,2025-07-26,2026-07-26
POL-002244,Northbeam General,6721,Port Hedland WA,T-W,Home,469408,Elevated Slab,3822.28,2023-04-09,2024-04-08
POL-002245,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,467146,Shutters Installed,3535.09,2025-03-05,2026-03-05
POL-002246,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,692412,,1357.23,2024-11-08,2025-11-08
POL-002247,Outback Assurance Group,4870,Cairns QLD,T-W,SME,2026330,Shutters Installed,15953.27,2023-11-08,2024-11-07
POL-002248,Outback Assurance Group,4810,Townsville QLD,T-W,Home,894667,,8658.0,2024-11-26,2025-11-26
POL-002249,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,518207,Elevated Slab,2977.98,2025-05-31,2026-05-31
POL-002250,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2862579,Elevated Slab,4485.06,2023-12-26,2024-12-25
POL-002251,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,341046,,3223.65,2024-07-10,2025-07-10
POL-002252,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,348572,,621.74,2025-02-06,2026-02-06
POL-002253,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,588556,,1019.1,2025-03-06,2026-03-06
POL-002254,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,384620,Roof Tie-Down,2164.73,2024-11-22,2025-11-22
POL-002255,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,735679,,2950.65,2024-08-01,2025-08-01
POL-002256,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2856440,Roof Tie-Down,4036.17,2024-06-13,2025-06-13
POL-002257,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,4730427,Shutters Installed,23730.17,2024-09-07,2025-09-07
POL-002258,Northbeam General,4879,Innisfail QLD,T-W,Home,330552,Roof Tie-Down,2508.59,2024-05-12,2025-05-12
POL-002259,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,435211,,4359.8,2023-02-14,2024-02-14
POL-002260,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,861917,,5989.63,2023-08-23,2024-08-22
POL-002261,Outback Assurance Group,800,Darwin NT,T-W,Home,884604,Roof Tie-Down,7232.85,2024-03-24,2025-03-24
POL-002262,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,2602744,Elevated Slab,10030.85,2024-01-13,2025-01-12
POL-002263,Southern Cross Insurance,800,Darwin NT,T-W,Home,707484,Roof Tie-Down,5778.38,2024-03-08,2025-03-08
POL-002264,Northbeam General,4825,Mount Isa QLD,B-F,Home,625015,,1119.32,2024-06-03,2025-06-03
POL-002265,Outback Assurance Group,810,Darwin NT,T-W,Home,848129,Roof Tie-Down,6419.63,2023-07-21,2024-07-20
POL-002266,Northbeam General,4825,Cloncurry QLD,B-F,Home,320064,Shutters Installed,535.81,2024-11-03,2025-11-03
POL-002267,Northbeam General,4802,Townsville QLD,T-W,Home,493529,,4409.51,2023-11-04,2024-11-03
POL-002268,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,262756,Roof Tie-Down,865.39,2024-11-12,2025-11-12
POL-002269,Outback Assurance Group,4802,Townsville QLD,T-W,Home,393719,Shutters Installed,3064.53,2023-09-07,2024-09-06
POL-002270,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,751989,,4608.46,2023-06-26,2024-06-25
POL-002271,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,324363,,542.53,2023-05-11,2024-05-10
POL-002272,Pacific Rim Insurance,810,Darwin NT,T-W,SME,2553291,Roof Tie-Down,22637.82,2023-03-16,2024-03-15
POL-002273,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,629293,,4448.4,2025-04-27,2026-04-27
POL-002274,Northbeam General,4879,Innisfail QLD,T-W,Home,586055,Elevated Slab,4998.01,2023-01-29,2024-01-29
POL-002275,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,485637,,2141.09,2023-05-11,2024-05-10
POL-002276,Northbeam General,4810,Townsville QLD,T-W,Strata,8820472,,86241.97,2025-02-12,2026-02-12
POL-002277,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,328701,Shutters Installed,496.15,2023-02-01,2024-02-01
POL-002278,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,402634,,764.3,2023-02-10,2024-02-10
POL-002279,Pacific Rim Insurance,6000,Perth WA,B-F,Home,608070,,1051.51,2024-07-02,2025-07-02
POL-002280,Pacific Rim Insurance,6714,Karratha WA,T-W,Strata,9883813,,94111.06,2024-01-31,2025-01-30
POL-002281,Outback Assurance Group,4825,Cloncurry QLD,B-F,Strata,13089887,,24908.66,2023-05-21,2024-05-20
POL-002282,Southern Cross Insurance,6714,Karratha WA,T-W,Home,609042,,5823.78,2024-09-23,2025-09-23
POL-002283,Coral Coast Mutual,6000,Perth WA,B-F,Home,552982,,1014.17,2023-08-22,2024-08-21
POL-002284,Coral Coast Mutual,6714,Karratha WA,T-W,Strata,7847081,,81589.61,2023-07-16,2024-07-15
POL-002285,Northbeam General,4720,Charters Towers QLD,L-P,SME,2907189,Shutters Installed,10220.59,2024-11-05,2025-11-05
POL-002286,Coral Coast Mutual,4810,Townsville QLD,T-W,SME,1637383,Roof Tie-Down,12402.02,2024-12-03,2025-12-03
POL-002287,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,735166,Shutters Installed,1143.19,2023-06-27,2024-06-26
POL-002288,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,603760,Shutters Installed,4566.34,2024-10-25,2025-10-25
POL-002289,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,533891,,2436.3,2024-04-15,2025-04-15
POL-002290,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,514802,,4523.26,2024-01-21,2025-01-20
POL-002291,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,517188,Roof Tie-Down,2004.34,2024-04-10,2025-04-10
POL-002292,Outback Assurance Group,4802,Townsville QLD,T-W,SME,2163676,,19318.3,2023-02-22,2024-02-22
POL-002293,Northbeam General,850,Alice Springs NT,B-F,Home,655678,,1136.11,2023-05-24,2024-05-23
POL-002294,Coral Coast Mutual,800,Darwin NT,T-W,Home,307149,,2650.07,2023-03-13,2024-03-12
POL-002295,Outback Assurance Group,800,Darwin NT,T-W,Home,350548,Shutters Installed,3071.71,2024-12-04,2025-12-04
POL-002296,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,312788,,1833.82,2023-12-12,2024-12-11
POL-002297,Coral Coast Mutual,6000,Perth WA,B-F,Home,481145,Shutters Installed,753.57,2024-08-07,2025-08-07
POL-002298,Northbeam General,4825,Cloncurry QLD,B-F,Home,274069,Shutters Installed,423.83,2023-11-21,2024-11-20
POL-002299,Northbeam General,4700,Rockhampton QLD,Q-S,SME,1252035,,8206.12,2023-01-18,2024-01-18
POL-002300,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,532831,,1018.47,2023-05-08,2024-05-07
POL-002301,Northbeam General,4350,Toowoomba QLD,B-F,SME,2327310,Shutters Installed,3638.84,2025-07-02,2026-07-02
POL-002302,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,573479,Roof Tie-Down,866.05,2025-05-31,2026-05-31
POL-002303,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,335980,Shutters Installed,1177.51,2024-03-30,2025-03-30
POL-002304,Pacific Rim Insurance,810,Darwin NT,T-W,SME,2979718,Elevated Slab,25267.62,2023-01-24,2024-01-24
POL-002305,Coral Coast Mutual,6000,Perth WA,B-F,Home,707861,,1347.95,2024-06-20,2025-06-20
POL-002306,Northbeam General,6714,Karratha WA,T-W,Home,656743,,6661.09,2024-09-13,2025-09-13
POL-002307,Northbeam General,4680,Gladstone QLD,L-P,Home,646009,Roof Tie-Down,2153.29,2024-02-18,2025-02-17
POL-002308,Northbeam General,4703,Rockhampton QLD,Q-S,Home,510849,Elevated Slab,2943.77,2025-07-09,2026-07-09
POL-002309,Northbeam General,4655,Hervey Bay QLD,L-P,Home,275455,,1200.06,2024-07-30,2025-07-30
POL-002310,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,657759,,1200.93,2024-01-04,2025-01-03
POL-002311,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,694740,,6058.12,2023-09-19,2024-09-18
POL-002312,Northbeam General,4350,Toowoomba QLD,B-F,Home,522482,,936.43,2023-06-22,2024-06-21
POL-002313,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,455219,,4623.76,2024-01-26,2025-01-25
POL-002314,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,1065861,Roof Tie-Down,5408.79,2024-12-13,2025-12-13
POL-002315,Northbeam General,4740,Mackay QLD,Q-S,Home,517539,,3332.45,2023-10-28,2024-10-27
POL-002316,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,490216,,4572.73,2023-06-20,2024-06-19
POL-002317,Northbeam General,4825,Mount Isa QLD,B-F,Home,304679,Roof Tie-Down,472.93,2025-03-12,2026-03-12
POL-002318,Northbeam General,6721,Port Hedland WA,T-W,Home,426083,,3834.26,2025-04-07,2026-04-07
POL-002319,Northbeam General,4810,Townsville QLD,T-W,SME,825765,Roof Tie-Down,6360.05,2025-03-12,2026-03-12
POL-002320,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,636851,,1197.51,2023-06-06,2024-06-05
POL-002321,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,430139,Roof Tie-Down,2503.11,2024-06-09,2025-06-09
POL-002322,Northbeam General,4720,Charters Towers QLD,L-P,Home,391504,Roof Tie-Down,1304.58,2024-04-25,2025-04-25
POL-002323,Outback Assurance Group,810,Darwin NT,T-W,Home,635027,,6121.88,2023-10-13,2024-10-12
POL-002324,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,510272,,856.42,2024-09-12,2025-09-12
POL-002325,Outback Assurance Group,4825,Mount Isa QLD,B-F,Strata,6818458,Roof Tie-Down,10350.4,2025-03-29,2026-03-29
POL-002326,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,800555,,3339.88,2024-10-24,2025-10-24
POL-002327,Outback Assurance Group,4680,Gladstone QLD,L-P,SME,2099526,,9261.79,2024-06-20,2025-06-20
POL-002328,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,288185,,1763.39,2024-09-06,2025-09-06
POL-002329,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,651156,,6032.5,2024-01-18,2025-01-17
POL-002330,Northbeam General,6714,Karratha WA,T-W,Home,476041,,4464.08,2024-10-15,2025-10-15
POL-002331,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,986552,,6603.77,2023-11-06,2024-11-05
POL-002332,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,710352,,1215.45,2024-02-13,2025-02-12
POL-002333,Northbeam General,4737,Bowen QLD,Q-S,Home,386749,Shutters Installed,2100.8,2023-02-22,2024-02-22
POL-002334,Outback Assurance Group,810,Darwin NT,T-W,SME,1639073,,15178.91,2023-12-25,2024-12-24
POL-002335,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,727673,,3116.27,2023-12-30,2024-12-29
POL-002336,Northbeam General,4825,Cloncurry QLD,B-F,Home,752748,,1237.81,2023-12-06,2024-12-05
POL-002337,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Strata,3699577,Roof Tie-Down,27758.63,2024-12-29,2025-12-29
POL-002338,Outback Assurance Group,6000,Perth WA,B-F,Home,796403,,1396.62,2024-04-04,2025-04-04
POL-002339,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,1769627,,16088.32,2023-02-22,2024-02-22
POL-002340,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,761198,Elevated Slab,6064.81,2024-06-10,2025-06-10
POL-002341,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,682231,,1350.48,2023-06-07,2024-06-06
POL-002342,Northbeam General,6714,Karratha WA,T-W,SME,1520323,Elevated Slab,11402.39,2025-02-19,2026-02-19
POL-002343,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,480935,Shutters Installed,668.41,2023-11-07,2024-11-06
POL-002344,Northbeam General,810,Darwin NT,T-W,Home,687873,,6926.19,2025-06-23,2026-06-23
POL-002345,Northbeam General,4879,Innisfail QLD,T-W,Home,470846,Shutters Installed,3422.3,2023-03-09,2024-03-08
POL-002346,Northbeam General,4740,Mackay QLD,Q-S,Home,319299,,1958.84,2025-07-26,2026-07-26
POL-002347,Outback Assurance Group,850,Alice Springs NT,B-F,Home,609385,,1122.52,2024-01-17,2025-01-16
POL-002348,Pacific Rim Insurance,6000,Perth WA,B-F,Home,596659,,1102.24,2023-12-01,2024-11-30
POL-002349,Pacific Rim Insurance,810,Darwin NT,T-W,SME,2873714,,27409.75,2023-10-13,2024-10-12
POL-002350,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,756877,Roof Tie-Down,1105.26,2025-08-20,2026-08-20
POL-002351,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,674368,,5831.56,2024-08-28,2025-08-28
POL-002352,Northbeam General,6000,Perth WA,B-F,Home,484488,Roof Tie-Down,792.34,2023-08-13,2024-08-12
POL-002353,Outback Assurance Group,4737,Bowen QLD,Q-S,Strata,13700123,,89802.55,2024-01-07,2025-01-06
POL-002354,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,335070,Shutters Installed,1134.59,2024-09-30,2025-09-30
POL-002355,Outback Assurance Group,4825,Mount Isa QLD,B-F,SME,638668,,1134.8,2025-04-14,2026-04-14
POL-002356,Coral Coast Mutual,810,Darwin NT,T-W,Home,599999,,6198.85,2023-05-02,2024-05-01
POL-002357,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,665597,,1219.26,2024-02-20,2025-02-19
POL-002358,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,422904,,736.28,2024-09-04,2025-09-04
POL-002359,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,336082,Roof Tie-Down,2487.15,2025-01-25,2026-01-25
POL-002360,Northbeam General,810,Darwin NT,T-W,Home,346799,,3580.81,2025-03-23,2026-03-23
POL-002361,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,389967,Roof Tie-Down,2064.69,2025-05-13,2026-05-13
POL-002362,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,1092989,Roof Tie-Down,4208.57,2023-12-05,2024-12-04
POL-002363,Northbeam General,4740,Mackay QLD,Q-S,Strata,2662930,Roof Tie-Down,15049.21,2025-04-21,2026-04-21
POL-002364,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,2456719,,14715.26,2024-08-30,2025-08-30
POL-002365,Outback Assurance Group,4810,Townsville QLD,T-W,SME,2970005,Roof Tie-Down,22948.87,2023-03-08,2024-03-07
POL-002366,Northbeam General,4810,Townsville QLD,T-W,SME,2559611,Roof Tie-Down,18999.31,2024-09-13,2025-09-13
POL-002367,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,420715,,4152.59,2025-04-09,2026-04-09
POL-002368,Outback Assurance Group,4680,Gladstone QLD,L-P,Strata,12963733,Shutters Installed,48184.11,2024-02-15,2025-02-14
POL-002369,Northbeam General,4350,Toowoomba QLD,B-F,SME,1769900,,3001.39,2024-04-17,2025-04-17
POL-002370,Northbeam General,810,Darwin NT,T-W,Home,373436,Roof Tie-Down,2803.01,2024-04-04,2025-04-04
POL-002371,Northbeam General,810,Darwin NT,T-W,SME,1795563,Shutters Installed,15043.54,2024-08-16,2025-08-16
POL-002372,Northbeam General,850,Alice Springs NT,B-F,Home,828940,Roof Tie-Down,1326.46,2023-11-06,2024-11-05
POL-002373,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,2039110,Elevated Slab,2927.34,2023-03-09,2024-03-08
POL-002374,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,2033929,,12391.78,2024-05-24,2025-05-24
POL-002375,Outback Assurance Group,4655,Hervey Bay QLD,L-P,SME,2285810,,8895.55,2023-12-01,2024-11-30
POL-002376,Northbeam General,6714,Karratha WA,T-W,Strata,13741622,,122293.94,2025-06-09,2026-06-09
POL-002377,Northbeam General,6000,Perth WA,B-F,Home,600807,,1005.35,2025-06-24,2026-06-24
POL-002378,Northbeam General,4350,Toowoomba QLD,B-F,Home,541359,,1053.83,2025-01-08,2026-01-08
POL-002379,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,628250,Roof Tie-Down,5287.57,2025-03-30,2026-03-30
POL-002380,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,775417,Roof Tie-Down,2603.09,2023-06-01,2024-05-31
POL-002381,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,804418,Elevated Slab,3155.29,2024-09-19,2025-09-19
POL-002382,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,291340,,1876.65,2025-01-06,2026-01-06
POL-002383,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,728608,,1192.02,2023-12-07,2024-12-06
POL-002384,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,315848,,2985.26,2025-06-18,2026-06-18
POL-002385,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Strata,5874618,,41416.15,2025-05-04,2026-05-04
POL-002386,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,290590,Shutters Installed,472.77,2024-11-15,2025-11-15
POL-002387,Outback Assurance Group,6000,Perth WA,B-F,Home,490355,Roof Tie-Down,681.3,2025-09-01,2026-09-01
POL-002388,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,329802,Elevated Slab,535.11,2023-10-08,2024-10-07
POL-002389,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Strata,14293506,Roof Tie-Down,23157.72,2024-10-17,2025-10-17
POL-002390,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,2833435,,25374.79,2024-11-08,2025-11-08
POL-002391,Northbeam General,6721,Port Hedland WA,T-W,SME,2031695,,19535.63,2023-12-03,2024-12-02
POL-002392,Northbeam General,4825,Cloncurry QLD,B-F,SME,2201455,Roof Tie-Down,3085.08,2024-10-24,2025-10-24
POL-002393,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,520735,Roof Tie-Down,743.98,2023-10-27,2024-10-26
POL-002394,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,421869,Elevated Slab,3312.18,2025-02-22,2026-02-22
POL-002395,Southern Cross Insurance,6721,Port Hedland WA,T-W,Strata,12721020,,110422.53,2023-06-09,2024-06-08
POL-002396,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,14924151,Roof Tie-Down,127608.94,2025-08-25,2026-08-25
POL-002397,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,377338,,2452.92,2025-05-05,2026-05-05
POL-002398,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,894209,,5554.64,2023-03-27,2024-03-26
POL-002399,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,448495,Elevated Slab,692.41,2023-09-14,2024-09-13
POL-002400,Northbeam General,4810,Townsville QLD,T-W,SME,762489,,7956.6,2023-06-16,2024-06-15
POL-002401,Coral Coast Mutual,6714,Karratha WA,T-W,Home,810788,,7231.36,2025-08-04,2026-08-04
POL-002402,Outback Assurance Group,4870,Cairns QLD,T-W,Home,703405,Elevated Slab,5229.65,2024-06-08,2025-06-08
POL-002403,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,756905,,5188.96,2025-02-04,2026-02-04
POL-002404,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,2473559,,4503.57,2024-04-13,2025-04-13
POL-002405,Southern Cross Insurance,6714,Karratha WA,T-W,Home,294003,Roof Tie-Down,2153.94,2023-07-12,2024-07-11
POL-002406,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,640633,,6267.03,2024-03-01,2025-03-01
POL-002407,Southern Cross Insurance,6714,Karratha WA,T-W,SME,802558,Roof Tie-Down,6603.33,2024-07-28,2025-07-28
POL-002408,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,828399,,8225.35,2023-12-15,2024-12-14
POL-002409,Outback Assurance Group,4810,Townsville QLD,T-W,SME,1729875,,15599.1,2024-07-03,2025-07-03
POL-002410,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,564787,Roof Tie-Down,4711.0,2023-05-21,2024-05-20
POL-002411,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Strata,8912713,Shutters Installed,34881.29,2025-09-25,2026-09-25
POL-002412,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,564384,Shutters Installed,1977.32,2023-01-27,2024-01-27
POL-002413,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,394100,Roof Tie-Down,3456.94,2024-09-09,2025-09-09
POL-002414,Southern Cross Insurance,800,Darwin NT,T-W,Home,527033,Roof Tie-Down,4483.9,2023-11-22,2024-11-21
POL-002415,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,332668,,2046.23,2023-10-11,2024-10-10
POL-002416,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,734131,,1403.78,2024-07-16,2025-07-16
POL-002417,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,561999,,930.76,2024-02-18,2025-02-17
POL-002418,Southern Cross Insurance,6721,Port Hedland WA,T-W,Strata,13037688,Elevated Slab,101768.61,2025-01-28,2026-01-28
POL-002419,Outback Assurance Group,810,Darwin NT,T-W,Home,866881,,7418.44,2025-07-01,2026-07-01
POL-002420,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,818290,Elevated Slab,4165.6,2023-06-12,2024-06-11
POL-002421,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,1801161,Shutters Installed,2573.0,2024-10-26,2025-10-26
POL-002422,Northbeam General,800,Darwin NT,T-W,Home,479027,Roof Tie-Down,4045.11,2023-05-10,2024-05-09
POL-002423,Northbeam General,4720,Charters Towers QLD,L-P,Home,798379,Elevated Slab,3064.02,2024-08-13,2025-08-13
POL-002424,Northbeam General,850,Alice Springs NT,B-F,Home,471257,Roof Tie-Down,737.36,2024-02-02,2025-02-01
POL-002425,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,869467,Roof Tie-Down,3049.08,2024-08-15,2025-08-15
POL-002426,Pacific Rim Insurance,6000,Perth WA,B-F,Home,380703,,713.62,2023-09-19,2024-09-18
POL-002427,Northbeam General,850,Alice Springs NT,B-F,Home,869433,Roof Tie-Down,1248.07,2023-09-17,2024-09-16
POL-002428,Northbeam General,4802,Townsville QLD,T-W,Home,375805,,3903.72,2023-09-12,2024-09-11
POL-002429,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,298826,Shutters Installed,1727.37,2024-12-01,2025-12-01
POL-002430,Northbeam General,810,Darwin NT,T-W,Strata,3889341,Shutters Installed,31874.85,2024-10-29,2025-10-29
