policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-000227,Pacific Rim Insurance,810,Darwin NT,T-W,Home,439630,Roof Tie-Down,3785.27,2025-02-28,2026-02-28
POL-000228,Outback Assurance Group,4700,Rockhampton QLD,Q-S,SME,1927982,Roof Tie-Down,11027.83,2023-09-01,2024-08-31
POL-000229,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,720735,,6482.73,2023-09-02,2024-09-01
POL-000230,Outback Assurance Group,850,Alice Springs NT,B-F,Strata,13380100,Roof Tie-Down,22302.24,2024-03-27,2025-03-27
POL-000231,Northbeam General,6721,Port Hedland WA,T-W,SME,2155990,,22391.92,2025-04-16,2026-04-16
POL-000232,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,753935,Shutters Installed,6543.55,2024-07-21,2025-07-21
POL-000233,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,SME,1072398,Shutters Installed,3654.49,2025-07-16,2026-07-16
POL-000234,Coral Coast Mutual,810,Darwin NT,T-W,SME,1331294,Roof Tie-Down,11431.12,2025-06-24,2026-06-24
POL-000235,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,642127,Elevated Slab,4911.17,2023-03-25,2024-03-24
POL-000236,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,601577,,1145.94,2023-05-21,2024-05-20
POL-000237,Outback Assurance Group,6721,Port Hedland WA,T-W,Strata,4328554,,43250.04,2024-04-25,2025-04-25
POL-000238,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,518355,Roof Tie-Down,3947.68,2023-06-03,2024-06-02
POL-000239,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,552096,Roof Tie-Down,4224.25,2023-05-05,2024-05-04
POL-000240,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,729318,,1197.99,2025-05-06,2026-05-06
POL-000241,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,852980,,7685.08,2023-05-28,2024-05-27
POL-000242,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,848384,Elevated Slab,6736.39,2024-11-11,2025-11-11
POL-000243,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Strata,10825812,Roof Tie-Down,38988.89,2025-03-16,2026-03-16
POL-000244,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,295649,,546.61,2024-01-18,2025-01-17
POL-000245,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,502838,Roof Tie-Down,4249.58,2024-10-05,2025-10-05
POL-000246,Northbeam General,4802,Townsville QLD,T-W,SME,585957,Shutters Installed,4591.83,2023-12-13,2024-12-12
POL-000247,Outback Assurance Group,4737,Bowen QLD,Q-S,Strata,5058117,,34926.03,2023-03-06,2024-03-05
POL-000248,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,459159,Roof Tie-Down,2732.59,2023-11-20,2024-11-19
POL-000249,Northbeam General,4720,Charters Towers QLD,L-P,Home,746395,,2980.19,2025-02-10,2026-02-10
POL-000250,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,598048,,5423.76,2025-03-29,2026-03-29
POL-000251,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,2021705,,18587.9,2023-07-11,2024-07-10
POL-000252,Outback Assurance Group,850,Alice Springs NT,B-F,Home,529676,,1010.84,2025-01-14,2026-01-14
POL-000253,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,439222,,797.79,2023-11-25,2024-11-24
POL-000254,Northbeam General,4825,Mount Isa QLD,B-F,Home,717576,Shutters Installed,1120.42,2024-03-12,2025-03-12
POL-000255,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,619685,Roof Tie-Down,3502.4,2024-03-21,2025-03-21
POL-000256,Northbeam General,4740,Mackay QLD,Q-S,Home,630959,,4111.97,2025-02-06,2026-02-06
POL-000257,Northbeam General,4870,Cairns QLD,T-W,Home,709457,,6112.77,2023-03-10,2024-03-09
POL-000258,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,283958,,1217.69,2024-11-26,2025-11-26
POL-000259,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,851800,,3318.33,2024-01-11,2025-01-10
POL-000260,Outback Assurance Group,6714,Karratha WA,T-W,Home,368959,Shutters Installed,2696.85,2023-07-10,2024-07-09
POL-000261,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,524492,,2324.01,2024-12-21,2025-12-21
POL-000262,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Strata,10240971,Shutters Installed,53188.5,2023-05-19,2024-05-18
POL-000263,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,342055,,2361.43,2025-09-17,2026-09-17
POL-000264,Northbeam General,4680,Gladstone QLD,L-P,SME,1617867,,7326.86,2025-05-21,2026-05-21
POL-000265,Northbeam General,4700,Rockhampton QLD,Q-S,SME,909031,,6482.0,2025-03-22,2026-03-22
POL-000266,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2723734,Roof Tie-Down,4227.55,2024-04-23,2025-04-23
POL-000267,Outback Assurance Group,810,Darwin NT,T-W,Home,574314,Roof Tie-Down,4543.13,2025-01-04,2026-01-04
POL-000268,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,852826,Elevated Slab,2785.04,2025-09-22,2026-09-22
POL-000269,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,611249,,1018.46,2025-04-28,2026-04-28
POL-000270,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,703633,,6688.34,2025-06-08,2026-06-08
POL-000271,Northbeam General,800,Darwin NT,T-W,Home,419834,Shutters Installed,3269.92,2024-12-27,2025-12-27
POL-000272,Northbeam General,4680,Gladstone QLD,L-P,Strata,6765539,,30381.22,2023-09-14,2024-09-13
POL-000273,Northbeam General,4825,Cloncurry QLD,B-F,Home,894274,,1620.47,2024-05-29,2025-05-29
POL-000274,Pacific Rim Insurance,4802,Townsville QLD,T-W,Strata,13051703,Roof Tie-Down,108016.34,2025-07-12,2026-07-12
POL-000275,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,519007,,4517.6,2025-08-29,2026-08-29
POL-000276,Outback Assurance Group,6000,Perth WA,B-F,SME,2147291,,3956.42,2023-02-01,2024-02-01
POL-000277,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,756404,,1292.06,2025-04-06,2026-04-06
POL-000278,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,415759,,3902.0,2024-05-10,2025-05-10
POL-000279,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,584827,Roof Tie-Down,3382.52,2025-05-31,2026-05-31
POL-000280,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,838933,Elevated Slab,2759.1,2023-09-05,2024-09-04
POL-000281,Outback Assurance Group,800,Darwin NT,T-W,Home,351514,Shutters Installed,2583.36,2025-08-26,2026-08-26
POL-000282,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,417457,,4214.48,2025-08-14,2026-08-14
POL-000283,Coral Coast Mutual,6714,Karratha WA,T-W,Home,789728,Roof Tie-Down,6334.73,2025-06-19,2026-06-19
POL-000284,Northbeam General,850,Alice Springs NT,B-F,Home,779996,,1391.98,2023-09-04,2024-09-03
POL-000285,Outback Assurance Group,4802,Townsville QLD,T-W,Home,768934,Roof Tie-Down,6330.24,2025-05-13,2026-05-13
POL-000286,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,701860,,6179.51,2023-09-28,2024-09-27
POL-000287,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,847983,Elevated Slab,3064.73,2024-01-07,2025-01-06
POL-000288,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,826566,,7506.43,2024-09-30,2025-09-30
POL-000289,Pacific Rim Insurance,800,Darwin NT,T-W,Home,641326,Roof Tie-Down,5484.14,2023-12-14,2024-12-13
POL-000290,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,2535414,Roof Tie-Down,8872.91,2023-02-11,2024-02-11
POL-000291,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,746756,Shutters Installed,4141.78,2023-06-02,2024-06-01
POL-000292,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,584002,,2287.24,2024-09-23,2025-09-23
POL-000293,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,808198,,7662.29,2024-07-30,2025-07-30
POL-000294,Coral Coast Mutual,850,Alice Springs NT,B-F,SME,859714,Elevated Slab,1441.61,2024-08-20,2025-08-20
POL-000295,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,856574,Shutters Installed,7024.23,2025-01-08,2026-01-08
POL-000296,Northbeam General,4802,Townsville QLD,T-W,Home,899840,,9017.97,2024-01-25,2025-01-24
POL-000297,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,365233,,616.76,2024-03-27,2025-03-27
POL-000298,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,680311,,6465.31,2024-09-18,2025-09-18
POL-000299,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,2752529,,17265.42,2024-11-09,2025-11-09
POL-000300,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,731992,,3327.77,2023-12-17,2024-12-16
POL-000301,Northbeam General,4680,Gladstone QLD,L-P,SME,1508815,,6476.53,2023-07-16,2024-07-15
POL-000302,Northbeam General,6000,Perth WA,B-F,Home,562071,Shutters Installed,906.61,2024-12-22,2025-12-22
POL-000303,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,536741,Shutters Installed,786.36,2024-08-10,2025-08-10
POL-000304,Northbeam General,4655,Hervey Bay QLD,L-P,SME,1847599,Elevated Slab,7195.64,2025-04-03,2026-04-03
POL-000305,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,332868,,3065.08,2024-03-28,2025-03-28
POL-000306,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,534303,,1045.04,2024-12-13,2025-12-13
POL-000307,Pacific Rim Insurance,810,Darwin NT,T-W,Home,500905,,4513.49,2024-11-16,2025-11-16
POL-000308,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,683377,Roof Tie-Down,1010.08,2024-04-28,2025-04-28
POL-000309,Outback Assurance Group,810,Darwin NT,T-W,Home,415613,,3874.81,2025-08-15,2026-08-15
POL-000310,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,1604793,,2785.31,2024-10-23,2025-10-23
POL-000311,Outback Assurance Group,4825,Mount Isa QLD,B-F,SME,556440,Shutters Installed,921.71,2023-06-29,2024-06-28
POL-000312,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,8660463,Roof Tie-Down,50604.79,2023-07-10,2024-07-09
POL-000313,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,362512,,2558.24,2023-12-10,2024-12-09
POL-000314,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Strata,10286475,,72067.43,2023-05-18,2024-05-17
POL-000315,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,596747,,3617.03,2024-04-14,2025-04-14
POL-000316,Northbeam General,4700,Rockhampton QLD,Q-S,Home,559355,Shutters Installed,3132.33,2025-02-14,2026-02-14
POL-000317,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,675187,,4675.73,2024-06-11,2025-06-11
POL-000318,Northbeam General,4825,Mount Isa QLD,B-F,Home,397442,Roof Tie-Down,605.34,2025-08-16,2026-08-16
POL-000319,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,529963,Shutters Installed,4668.06,2023-11-06,2024-11-05
POL-000320,Outback Assurance Group,4802,Townsville QLD,T-W,Home,497781,,4314.78,2023-05-02,2024-05-01
POL-000321,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,576084,,5681.08,2024-10-16,2025-10-16
POL-000322,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,390057,Shutters Installed,1386.43,2024-04-10,2025-04-10
POL-000323,Northbeam General,4680,Gladstone QLD,L-P,Home,743699,,3284.3,2025-04-01,2026-04-01
POL-000324,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,743388,,1344.92,2024-06-24,2025-06-24
POL-000325,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Strata,11188029,Roof Tie-Down,18496.99,2023-07-27,2024-07-26
POL-000326,Northbeam General,4825,Cloncurry QLD,B-F,Home,795617,Shutters Installed,1203.13,2024-11-27,2025-11-27
POL-000327,Northbeam General,4802,Townsville QLD,T-W,Home,717122,,7233.26,2024-04-09,2025-04-09
POL-000328,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,835941,,3484.53,2025-04-06,2026-04-06
POL-000329,Outback Assurance Group,4870,Cairns QLD,T-W,Home,478486,,4616.81,2023-02-16,2024-02-16
POL-000330,Outback Assurance Group,4680,Gladstone QLD,L-P,SME,652730,,2979.74,2023-03-12,2024-03-11
POL-000331,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,392007,Roof Tie-Down,2280.99,2025-01-16,2026-01-16
POL-000332,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Strata,8333337,Elevated Slab,29010.1,2024-11-30,2025-11-30
POL-000333,Pacific Rim Insurance,810,Darwin NT,T-W,SME,1148572,Shutters Installed,10188.92,2024-02-07,2025-02-06
POL-000334,Outback Assurance Group,810,Darwin NT,T-W,SME,414568,Shutters Installed,3519.16,2023-11-02,2024-11-01
POL-000335,Northbeam General,4825,Cloncurry QLD,B-F,Home,490820,Elevated Slab,713.03,2023-12-21,2024-12-20
POL-000336,Outback Assurance Group,6000,Perth WA,B-F,Home,368326,,600.96,2024-11-07,2025-11-07
POL-000337,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,465623,,4193.99,2023-03-10,2024-03-09
POL-000338,Outback Assurance Group,4810,Townsville QLD,T-W,Home,301040,,2713.87,2023-02-15,2024-02-15
POL-000339,Northbeam General,4737,Bowen QLD,Q-S,Home,309185,Shutters Installed,1585.3,2023-10-24,2024-10-23
POL-000340,Northbeam General,4802,Townsville QLD,T-W,Home,586241,,5276.24,2025-06-16,2026-06-16
POL-000341,Northbeam General,4720,Charters Towers QLD,L-P,Home,313918,Shutters Installed,1133.4,2024-08-28,2025-08-28
POL-000342,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,611145,Roof Tie-Down,5370.84,2024-11-18,2025-11-18
POL-000343,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,406466,Elevated Slab,1393.01,2023-07-08,2024-07-07
POL-000344,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,401363,Shutters Installed,651.64,2025-07-25,2026-07-25
POL-000345,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,805736,Elevated Slab,1142.56,2023-09-06,2024-09-05
POL-000346,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,721635,Roof Tie-Down,4263.84,2023-04-05,2024-04-04
POL-000347,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,884356,Elevated Slab,4986.64,2025-06-13,2026-06-13
POL-000348,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,SME,2743988,,16826.47,2023-08-02,2024-08-01
POL-000349,Outback Assurance Group,6721,Port Hedland WA,T-W,Strata,5188068,Roof Tie-Down,45765.27,2023-05-01,2024-04-30
POL-000350,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,2063595,,4022.87,2024-07-19,2025-07-19
POL-000351,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,626710,,5725.62,2024-01-04,2025-01-03
POL-000352,Northbeam General,850,Alice Springs NT,B-F,Home,742296,,1406.05,2023-11-24,2024-11-23
POL-000353,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,482022,Roof Tie-Down,1803.85,2023-01-17,2024-01-17
POL-000354,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Strata,9005797,,15546.43,2023-07-20,2024-07-19
POL-000355,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,773555,,1406.5,2025-08-24,2026-08-24
POL-000356,Coral Coast Mutual,6000,Perth WA,B-F,SME,2457707,,4389.22,2025-01-20,2026-01-20
POL-000357,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,442988,,3119.51,2024-07-09,2025-07-09
POL-000358,Northbeam General,4720,Charters Towers QLD,L-P,Home,300871,,1330.46,2024-02-27,2025-02-26
POL-000359,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,479344,Roof Tie-Down,734.24,2024-01-18,2025-01-17
POL-000360,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,756676,,7417.42,2023-01-17,2024-01-17
POL-000361,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,805134,Roof Tie-Down,1286.6,2024-07-02,2025-07-02
POL-000362,Northbeam General,4870,Cairns QLD,T-W,Home,701488,,7072.2,2025-07-20,2026-07-20
POL-000363,Coral Coast Mutual,800,Darwin NT,T-W,Strata,6042786,,53869.45,2024-06-23,2025-06-23
POL-000364,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,641172,Elevated Slab,2499.25,2024-04-15,2025-04-15
POL-000365,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Strata,13476314,Shutters Installed,21971.61,2023-03-24,2024-03-23
POL-000366,Northbeam General,4825,Mount Isa QLD,B-F,Home,749127,Elevated Slab,1044.41,2023-01-10,2024-01-10
POL-000367,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,597362,Elevated Slab,926.0,2025-05-28,2026-05-28
POL-000368,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Strata,13614660,Shutters Installed,52371.7,2024-05-01,2025-05-01
POL-000369,Southern Cross Insurance,4740,Mackay QLD,Q-S,Strata,6703878,,47055.22,2024-07-31,2025-07-31
POL-000370,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Strata,5475536,Shutters Installed,30778.95,2025-02-09,2026-02-09
POL-000371,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,844223,,1621.31,2024-02-03,2025-02-02
POL-000372,Coral Coast Mutual,6714,Karratha WA,T-W,Home,332237,,3156.75,2025-09-24,2026-09-24
POL-000373,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,329710,Shutters Installed,1763.57,2025-02-26,2026-02-26
POL-000374,Outback Assurance Group,4810,Townsville QLD,T-W,Home,281064,,2741.73,2025-03-13,2026-03-13
POL-000375,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,643663,,1142.8,2024-11-27,2025-11-27
POL-000376,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,508421,,2226.38,2023-03-26,2024-03-25
POL-000377,Coral Coast Mutual,810,Darwin NT,T-W,Home,411771,,4099.32,2023-11-21,2024-11-20
POL-000378,Southern Cross Insurance,800,Darwin NT,T-W,Home,716339,,6614.56,2023-10-04,2024-10-03
POL-000379,Southern Cross Insurance,810,Darwin NT,T-W,Home,834041,Elevated Slab,6808.61,2024-02-22,2025-02-21
POL-000380,Outback Assurance Group,4870,Cairns QLD,T-W,Home,875920,,8484.41,2023-11-29,2024-11-28
POL-000381,Northbeam General,4870,Cairns QLD,T-W,Home,338813,Elevated Slab,2858.95,2024-07-26,2025-07-26
POL-000382,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,427735,,3769.97,2023-11-05,2024-11-04
POL-000383,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,539366,Roof Tie-Down,812.21,2024-05-10,2025-05-10
POL-000384,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,769886,Shutters Installed,2800.06,2023-07-20,2024-07-19
POL-000385,Outback Assurance Group,800,Darwin NT,T-W,Home,664913,Roof Tie-Down,5189.0,2024-09-27,2025-09-27
POL-000386,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,873266,Elevated Slab,6538.44,2023-11-25,2024-11-24
POL-000387,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,667584,Roof Tie-Down,4034.17,2023-10-26,2024-10-25
POL-000388,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,1575664,Shutters Installed,13528.87,2024-02-07,2025-02-06
POL-000389,Pacific Rim Insurance,800,Darwin NT,T-W,Strata,11154137,Roof Tie-Down,84303.89,2025-02-25,2026-02-25
POL-000390,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,13884427,,124242.46,2025-03-27,2026-03-27
POL-000391,Coral Coast Mutual,4825,Mount Isa QLD,B-F,SME,2116064,,3940.69,2023-05-23,2024-05-22
POL-000392,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,693681,Roof Tie-Down,1122.69,2023-03-17,2024-03-16
POL-000393,Outback Assurance Group,4810,Townsville QLD,T-W,Home,781221,Elevated Slab,6842.67,2025-06-09,2026-06-09
POL-000394,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,812986,,1490.83,2025-07-25,2026-07-25
POL-000395,Southern Cross Insurance,800,Darwin NT,T-W,SME,1889014,,16748.08,2024-09-19,2025-09-19
POL-000396,Outback Assurance Group,4802,Townsville QLD,T-W,Strata,8704473,,90412.85,2023-12-06,2024-12-05
POL-000397,Pacific Rim Insurance,800,Darwin NT,T-W,Home,785482,Shutters Installed,6655.91,2024-07-25,2025-07-25
POL-000398,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,735556,Elevated Slab,6263.14,2024-08-25,2025-08-25
POL-000399,Southern Cross Insurance,810,Darwin NT,T-W,Home,359627,Roof Tie-Down,2785.18,2025-07-31,2026-07-31
POL-000400,Northbeam General,800,Darwin NT,T-W,SME,1860996,,17014.33,2024-04-11,2025-04-11
POL-000401,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,709450,,3111.98,2024-04-08,2025-04-08
POL-000402,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,370675,,603.51,2023-12-18,2024-12-17
POL-000403,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,10656941,,64759.98,2023-06-13,2024-06-12
POL-000404,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,674723,,1246.02,2023-07-10,2024-07-09
POL-000405,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,456909,,1899.66,2024-03-15,2025-03-15
POL-000406,Pacific Rim Insurance,4870,Cairns QLD,T-W,SME,662411,Shutters Installed,5431.72,2025-03-29,2026-03-29
POL-000407,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,369490,Roof Tie-Down,1944.4,2025-06-02,2026-06-02
POL-000408,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Strata,8520284,Shutters Installed,31094.56,2024-08-24,2025-08-24
POL-000409,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,430908,,1923.38,2024-12-23,2025-12-23
POL-000410,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,578399,,5074.84,2023-11-09,2024-11-08
POL-000411,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,657333,Roof Tie-Down,3572.38,2023-05-22,2024-05-21
POL-000412,Northbeam General,4655,Hervey Bay QLD,L-P,Home,813483,,3548.81,2024-10-22,2025-10-22
POL-000413,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,446187,Shutters Installed,657.35,2024-04-06,2025-04-06
POL-000414,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,2432597,,14662.47,2025-04-14,2026-04-14
POL-000415,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,765611,,1354.85,2025-05-10,2026-05-10
POL-000416,Northbeam General,850,Alice Springs NT,B-F,Home,481241,,830.21,2023-10-09,2024-10-08
POL-000417,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,843127,,1591.24,2025-02-23,2026-02-23
POL-000418,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,530901,,1008.2,2025-04-23,2026-04-23
POL-000419,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,2251225,Roof Tie-Down,3476.31,2024-03-11,2025-03-11
POL-000420,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,721578,,1237.23,2025-06-01,2026-06-01
POL-000421,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,1393823,Roof Tie-Down,7254.03,2025-01-25,2026-01-25
POL-000422,Northbeam General,4680,Gladstone QLD,L-P,SME,2195862,,8606.52,2023-05-23,2024-05-22
POL-000423,Northbeam General,4703,Rockhampton QLD,Q-S,SME,2632547,,16362.36,2024-07-05,2025-07-05
POL-000424,Pacific Rim Insurance,6714,Karratha WA,T-W,Strata,11608908,Shutters Installed,89379.99,2025-05-28,2026-05-28
POL-000425,Northbeam General,800,Darwin NT,T-W,Home,681589,,7017.41,2023-10-11,2024-10-10
POL-000426,Outback Assurance Group,810,Darwin NT,T-W,Home,509579,,5094.16,2024-11-23,2025-11-23
POL-000427,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,684346,,1201.07,2023-03-19,2024-03-18
POL-000428,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,636999,Shutters Installed,2253.48,2024-05-14,2025-05-14
POL-000429,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,347666,,3455.37,2024-04-14,2025-04-14
POL-000430,Coral Coast Mutual,4825,Mount Isa QLD,B-F,SME,2202053,Elevated Slab,3588.03,2024-05-21,2025-05-21
